# BEAST v1.8.0, r5971
# Generated Mon Feb 24 17:20:11 PST 2014 [seed=1]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
3410000	-4678.855540017333	-462.0297301121105	-4216.825809905222	5.954393418564432	3.879280373066566	0.005632768513011538	-4216.825809905222	-460.66844767802326
3411000	-4666.561837111943	-459.4034838012682	-4207.158353310674	5.853891063384242	3.7099931740157994	0.005724753189727451	-4207.158353310674	-458.0867290113487
3412000	-4661.1645723893635	-449.30257888973676	-4211.861993499627	5.804215409455023	3.7093816352246067	0.005222146622793577	-4211.861993499627	-447.98649155552806
3413000	-4668.291669861721	-461.1158898438387	-4207.175780017882	5.702938948929466	3.5376760852492692	0.005385766237901095	-4207.175780017882	-459.84703403912135
3414000	-4671.936079748353	-450.54280377686155	-4221.393275971492	5.554548826503598	3.976527890533234	0.005934934537333268	-4221.393275971492	-449.15645979309414
3415000	-4662.883824547749	-448.7867577456024	-4214.097066802146	5.581429973855502	3.390727521736644	0.005622984974182338	-4214.097066802146	-447.560090254079
3416000	-4676.587056172953	-462.3102772200138	-4214.27677895294	5.619200679793964	3.691760914922099	0.005289081668263547	-4214.27677895294	-460.99888458140686
3417000	-4659.644077037246	-452.6637925684139	-4206.980284468832	5.533693366707356	3.796756136857851	0.005883513987439005	-4206.980284468832	-451.3237620004545
3418000	-4667.852091869706	-461.4470753956512	-4206.405016474055	5.803194743857071	3.3058777341952528	0.006219838724619195	-4206.405016474055	-460.2451535412137
3419000	-4673.735270452244	-467.20099992437326	-4206.534270527871	5.528298321626492	4.094670757393705	0.005796263187891983	-4206.534270527871	-465.78551734823753
3420000	-4655.845619635889	-441.0028145840569	-4214.842805051832	5.629537382866944	2.9105685401663766	0.006296618584190275	-4214.842805051832	-439.92816952874483
3421000	-4648.79238870643	-440.1180530590923	-4208.674335647337	5.975619443367158	3.2741517518150767	0.00527388766939405	-4208.674335647337	-438.92672034296316
3422000	-4644.406694034134	-438.41962682890903	-4205.987067205225	5.669174166078666	3.432949040593768	0.00520032123706826	-4205.987067205225	-437.18100683729324
3423000	-4641.510288025449	-437.4282381173406	-4204.082049908108	5.699367963610136	3.3611256075515072	0.006052770537190111	-4204.082049908108	-436.2099094266815
3424000	-4655.587233271121	-444.01675896415003	-4211.570474306971	5.755305684486452	3.823795700500805	0.005414377042095044	-4211.570474306971	-442.6701010189472
3425000	-4663.854070308168	-437.37364105172827	-4226.4804292564395	6.4656790174387435	3.349468434060419	0.005261222192767731	-4226.4804292564395	-436.15957817268884
3426000	-4657.708778515479	-440.13574964394974	-4217.5730288715295	5.775429340787021	3.369807940989468	0.005996118867256914	-4217.5730288715295	-438.91489777314655
3427000	-4663.183505352879	-442.3100683853584	-4220.873436967521	6.1491996282297166	3.4138309699860696	0.005409679189483517	-4220.873436967521	-441.0768235938642
3428000	-4657.574091849964	-435.87582898624987	-4221.698262863714	6.051062035959507	3.133479189167217	0.005750741011807075	-4221.698262863714	-434.7279342959794
3429000	-4652.193628889839	-432.26892829913544	-4219.924700590704	5.523212122218046	3.5650986118827213	0.006011787692693532	-4219.924700590704	-430.9917247968419
3430000	-4638.710962471562	-437.0273956188296	-4201.683566852733	5.3552652178486	3.706984172180816	0.0058828538754013724	-4201.683566852733	-435.71129411050583
3431000	-4647.607256125471	-437.56418605293493	-4210.0430700725365	5.462501409484024	3.463287336500045	0.005320044243870791	-4210.0430700725365	-436.3166477734238
3432000	-4655.623571590116	-445.5023123949831	-4210.121259195133	5.4615113456683675	3.404641234150346	0.0060653654204539074	-4210.121259195133	-444.2711074599323
3433000	-4679.0485416510555	-461.05803465572694	-4217.990506995328	6.245422796774152	3.734679338023527	0.005410848840924682	-4217.990506995328	-459.73496184526033
3434000	-4670.854507566162	-452.19617837351575	-4218.658329192646	5.87843575405832	3.745323955523776	0.005644681466642333	-4218.658329192646	-450.8700255753435
3435000	-4657.510353209197	-446.4933159357209	-4211.0170372734765	5.567098815956601	3.50526283948646	0.005786915711705762	-4211.0170372734765	-445.23326351246646
3436000	-4659.9940528377265	-443.3641575807544	-4216.629895256972	5.3215707786885265	3.588383675971539	0.0057765581609202175	-4216.629895256972	-442.08067915101145
3437000	-4654.114909992557	-439.340153701041	-4214.774756291516	5.935462138170757	3.263379803920264	0.006105452230703782	-4214.774756291516	-438.1512848408167
3438000	-4644.149662750381	-425.9233667004574	-4218.226296049924	6.241197994863318	3.362395760525185	0.0058183716718464736	-4218.226296049924	-424.7048945849254
3439000	-4636.681656207705	-419.4463271920004	-4217.235329015704	5.419185478017991	3.1537591658472945	0.006280418904991202	-4217.235329015704	-418.29145164579364
3440000	-4631.317724432247	-417.22720504792903	-4214.090519384318	6.1674608686992345	3.190964202996407	0.005957152122898902	-4214.090519384318	-416.06092476668755
3441000	-4624.912015844999	-418.8828411746735	-4206.029174670325	5.983377499082279	3.0907490705856935	0.005708769086633954	-4206.029174670325	-417.7487189263904
3442000	-4634.940556141597	-423.55464800587225	-4211.385908135725	5.732508666762702	2.8512146797992446	0.00611458765654481	-4211.385908135725	-422.5007883112957
3443000	-4626.105827862838	-411.0478583774521	-4215.057969485386	5.758642820500636	2.8775913881710165	0.005882180825237552	-4215.057969485386	-409.98502257594436
3444000	-4605.110355531248	-403.4150920651584	-4201.69526346609	5.362430317341797	2.7703005716584737	0.0064259509821313135	-4201.69526346609	-402.38971029023975
3445000	-4626.736849975085	-407.3253598071499	-4219.411490167935	5.464350166849517	2.7654987262956947	0.006053249676849849	-4219.411490167935	-406.3020855675898
3446000	-4622.703178069281	-406.50230894145545	-4216.200869127826	6.480422364751853	3.100138133416398	0.006209956938681133	-4216.200869127826	-405.3646523148518
3447000	-4627.363648256031	-407.4026792017917	-4219.960969054239	6.031665755223586	2.8412866012983162	0.005758096041578263	-4219.960969054239	-406.35266412753737
3448000	-4621.032101195148	-416.89170461496593	-4204.140396580182	6.736893825373097	3.367652629793845	0.005867401126556473	-4204.140396580182	-415.6716212612007
3449000	-4604.256151361651	-410.35157912046304	-4193.904572241188	5.779331410812937	2.698032611695967	0.006407517779751515	-4193.904572241188	-409.3526487576113
3450000	-4615.7379116252705	-412.29058373464676	-4203.4473278906235	5.608294470540486	2.9960192043753304	0.0066420782201352295	-4203.4473278906235	-411.18665718078705
3451000	-4621.284643708481	-407.7251141007972	-4213.5595296076835	6.206234900917311	2.8390704406984506	0.006520915640048127	-4213.5595296076835	-406.6751164961748
3452000	-4618.559896469493	-412.38394606068005	-4206.175950408812	5.596107623343584	3.1722207187536133	0.0067778568489137445	-4206.175950408812	-411.2227363190135
3453000	-4632.407110800837	-417.9166688998827	-4214.490441900954	5.439836932506329	3.1721221058563476	0.006479106585395764	-4214.490441900954	-416.75578899535503
3454000	-4622.258209395968	-416.05088244740654	-4206.207326948562	5.4155465608581626	3.154983914555598	0.006501032598526716	-4206.207326948562	-414.89539801722543
3455000	-4647.487376869365	-421.37287777320506	-4226.11449909616	5.914679623849929	2.9085151072106576	0.006073993096139087	-4226.11449909616	-420.299161101595
3456000	-4629.103340848175	-424.935447594998	-4204.167893253178	5.891236855849857	3.4055663952595983	0.005996867420843719	-4204.167893253178	-423.70403945958884
3457000	-4631.243004899935	-424.02599489717977	-4207.217010002755	5.47034151250788	3.1918024887992176	0.006880293821064454	-4207.217010002755	-422.8585288026282
3458000	-4634.598036990394	-423.6412552586579	-4210.956781731736	5.4850025614201305	2.9210933055299453	0.006006540467266843	-4210.956781731736	-422.563290752286
3459000	-4621.301346513842	-419.40497214022975	-4201.896374373612	5.927184522999811	2.9528751455751037	0.005743347729162807	-4201.896374373612	-418.31644947116934
3460000	-4627.01154173841	-424.83057833056296	-4202.180963407847	5.64650545353707	3.0438333113837803	0.005731108980452407	-4202.180963407847	-423.71172954281184
3461000	-4641.550483412213	-424.0714985228599	-4217.478984889353	5.88027521755559	3.2704711229536656	0.005721588677399975	-4217.478984889353	-422.8808428853533
3462000	-4632.859399478909	-420.38246252412347	-4212.476936954786	5.641681151069555	2.7937467985094804	0.006383369506266425	-4212.476936954786	-419.3486955211855
3463000	-4627.307592054932	-419.9121554819358	-4207.395436572996	5.716876508699722	3.0738859649124057	0.006970053808905905	-4207.395436572996	-418.7822428803439
3464000	-4635.545164374847	-423.4846451620465	-4212.060519212801	5.8536732904740205	3.034597883509093	0.005324183580236627	-4212.060519212801	-422.3692420558105
3465000	-4632.003179761199	-427.6846483522517	-4204.318531408948	5.628615293536697	3.5261622212224712	0.005515600388902186	-4204.318531408948	-426.4189226617921
3466000	-4643.585326722202	-430.3772344692731	-4213.2080922529285	5.63988716383445	2.6491432564386805	0.005666793351909814	-4213.2080922529285	-429.3973313876527
3467000	-4637.916312210702	-427.1540059724724	-4210.76230623823	6.24753104328761	3.2524889677694473	0.005787317906579915	-4210.76230623823	-425.96879811509035
3468000	-4639.315802211982	-430.27510722649595	-4209.040694985486	5.61718616203081	3.318423772830525	0.006155181414720141	-4209.040694985486	-429.0694621421102
3469000	-4630.225106145989	-420.3926461576828	-4209.832459988306	5.3716984292801735	2.950836933535204	0.00607292016127403	-4209.832459988306	-419.3044844011237
3470000	-4626.405745658811	-420.08883114496757	-4206.316914513844	5.630625331635634	3.0435300883559977	0.006273408147256804	-4206.316914513844	-418.96953968181384
3471000	-4606.878056264059	-405.5264342677273	-4201.351621996331	5.586406229345117	2.9828332475112935	0.0058937875704126105	-4201.351621996331	-404.4276668771217
3472000	-4617.839879044076	-404.9440181518419	-4212.895860892234	5.591081903487262	2.8968059972398366	0.006540116295258754	-4212.895860892234	-403.87386928578127
3473000	-4616.804301410863	-409.2171052163604	-4207.587196194503	5.623453990516085	3.201462542704502	0.007133377596696072	-4207.587196194503	-408.04636408877593
3474000	-4600.910378732481	-395.8426928658735	-4205.0676858666075	5.744867352932456	2.9564879851027177	0.0063367586194284856	-4205.0676858666075	-394.7523540348758
3475000	-4625.775029220768	-411.29331680915107	-4214.481712411617	5.406460959785487	3.1126077907442684	0.006373571112598214	-4214.481712411617	-410.1514823452829
3476000	-4604.615001031188	-398.2108410959805	-4206.404159935207	5.248689538612785	3.0166355038484083	0.006983118698470718	-4206.404159935207	-397.0997158385077
3477000	-4599.4652924504535	-403.291322528054	-4196.1739699224	5.304177011253693	2.937149945147978	0.006480811437509954	-4196.1739699224	-402.20740201185646
3478000	-4604.86316191915	-395.2335131775538	-4209.629648741597	5.3580415490718245	2.8905355108448467	0.005985115416142812	-4209.629648741597	-394.1660862793087
3479000	-4602.320841878975	-399.9265064293691	-4202.394335449606	5.601033827402584	2.656836744699748	0.006323979881306623	-4202.394335449606	-398.94304622806806
3480000	-4609.310123031319	-398.98552520282414	-4210.324597828495	5.406164606842639	2.6932287943221525	0.005961957981291981	-4210.324597828495	-397.98882247572055
3481000	-4632.289945773909	-406.18341860655596	-4226.106527167352	5.721190296837076	2.5363907861400756	0.00661029595727934	-4226.106527167352	-405.24606619041407
3482000	-4623.744506730155	-398.8463352078971	-4224.898171522258	5.596940266221599	2.6031351524357076	0.006360176101021702	-4224.898171522258	-397.88325848533526
3483000	-4616.93288634101	-393.5500093237484	-4223.382877017261	5.5694530896830505	2.533168858149881	0.006554128754593546	-4223.382877017261	-392.6139841628918
3484000	-4601.149715734164	-390.9872335785404	-4210.162482155623	5.410517788256948	2.6307059324970115	0.006349391604969432	-4210.162482155623	-390.0136319613646
3485000	-4602.081461968022	-388.3787512654065	-4213.702710702616	5.565313082935244	2.3083553783760524	0.006729754487517748	-4213.702710702616	-387.5354861973603
3486000	-4606.7394871797915	-406.20468043759803	-4200.534806742194	5.5461627727592075	3.347163671848972	0.006254567505034018	-4200.534806742194	-404.99031254799905
3487000	-4608.333846970807	-400.655247063841	-4207.678599906966	6.020953863199236	3.0841223479798883	0.006652514768483208	-4207.678599906966	-399.5223274223101
3488000	-4605.694232704377	-402.14684920600524	-4203.547383498372	5.379449758497223	2.71889676421599	0.006808011717345625	-4203.547383498372	-401.13981499764964
3489000	-4610.051737990808	-407.2764009738085	-4202.775337016999	5.57437709058594	2.932332298900105	0.006435396586633024	-4202.775337016999	-406.1941674643875
3490000	-4613.058097612189	-408.93929525049833	-4204.1188023616905	5.470369983535021	2.913510981302033	0.006138718722310414	-4204.1188023616905	-407.8637976550721
3491000	-4608.046213498577	-398.10288503059365	-4209.9433284679835	5.378300640184699	3.0408594389799535	0.006293818474981658	-4209.9433284679835	-396.98445102646474
3492000	-4599.825905490962	-394.2723179652669	-4205.553587525696	5.301948291905578	2.6902262203638303	0.006773768058574682	-4205.553587525696	-393.275918910341
3493000	-4596.906016023657	-399.840397807315	-4197.065618216342	5.460585769427805	2.9237088978455112	0.006307751778224952	-4197.065618216342	-398.7612370747457
3494000	-4594.057492089454	-393.63808882848025	-4200.419403260974	5.094247788279914	2.6930635721435907	0.0064763583381356625	-4200.419403260974	-392.64093305015103
3495000	-4619.905980193216	-408.3849789625988	-4211.521001230618	5.351022054096451	2.946065553340849	0.006603839319830285	-4211.521001230618	-407.2979045538429
3496000	-4603.88042657804	-404.22034188145153	-4199.6600846965885	5.1529681502415325	2.830130291755174	0.006455803385698274	-4199.6600846965885	-403.173563327981
3497000	-4615.3095058747485	-414.55626655922543	-4200.753239315523	5.114873210521693	2.9670846938437445	0.006935366715856231	-4200.753239315523	-413.461751306329
3498000	-4609.8689737192535	-410.6105077737571	-4199.258465945496	5.169433156776713	2.8454028991141156	0.00627629825080527	-4199.258465945496	-409.55852680139435
3499000	-4630.046801401404	-415.22688915138076	-4214.819912250024	5.461446213469385	2.5323232732694874	0.00569236516779195	-4214.819912250024	-414.29205961501384
3500000	-4628.434201668236	-416.25841026358006	-4212.175791404656	5.469869329304136	3.3973384810105505	0.005752866676633224	-4212.175791404656	-415.0296650715318
3501000	-4638.189993163936	-415.1279348655916	-4223.062058298345	5.404176119642223	2.9610098423030484	0.006866376245702856	-4223.062058298345	-414.03553811625255
3502000	-4626.782346142024	-410.5735170079381	-4216.208829134086	5.692015385237306	2.8771795651236682	0.005926410080605759	-4216.208829134086	-409.5107801012199
3503000	-4634.396427588707	-411.81915592913714	-4222.57727165957	5.899273175452539	3.0619242681305088	0.006456274857771513	-4222.57727165957	-410.6936560901615
